0,-71.82269005625527,-71.82269005625527,0,0,nan,3000
1,-69.987626267045,-70.90515816165014,0,0,nan,3000
2,1.7525189019508258,-46.68593247378315,0,0,nan,69
3,2.037741435310065,-34.505013996509845,0,0,nan,81
4,-1.181381383895748,-27.840287473987026,0,0,nan,94
5,2.6127168289138254,-22.764786756836884,0,0,nan,84
6,0.9501473623017556,-19.376939025531364,0,0,nan,77
7,-19.362602855017617,-19.375147004217144,0,0,nan,136
8,3.473273937770192,-16.836433566218552,0,0,nan,83
9,4.919292723089268,-14.66086093728777,0,0,nan,105
10,3.6780114429191615,-12.993690720905322,0,0,nan,83
11,2.7198658985696014,-11.684227669282413,0,0,nan,101
12,-74.1389326371713,-16.488435743735405,5,0,0.07685383489540872,2218
13,-126.61870208768812,-24.354883339732027,13,0,0.06871326909627797,3000
14,-106.4716376268186,-29.8293336255378,13,0,0.08225813308597822,3000
15,-13.10092287807461,-28.783807953821352,0,0,0.08775165128889391,73
16,-9.566623534208869,-27.65338534090297,0,0,0.09172053777087685,40
17,-15.616573115416845,-26.984673550598185,0,0,0.09014036108774756,64
18,-18.020226173465243,-26.512860530749084,0,0,0.09445438251952326,84
19,-13.313030611051287,-25.852869034764193,0,0,0.09595146200117588,54
20,-100.86904869864902,-29.425068066377758,13,0,0.10033429934502285,3000
21,-85.08498499093571,-31.9550642902213,13,1,0.10927427137582704,3000
22,-110.0128993262083,-35.348883204829434,13,1,0.11014421195729612,3000
23,-28.528595290529992,-35.06470454173362,0,1,0.11014109835286653,134
24,-101.32600624612795,-37.71515660990939,13,1,0.11058740041373248,3000
25,-1.090889553178468,-36.30653095388128,0,1,0.11373062776751856,107
26,2.11269133754147,-34.8835967949397,0,1,0.11940395369865679,87
27,2.0984203258516936,-33.562810469197146,0,1,0.11590007241193805,84
28,1.2949969054294161,-32.3608171114514,0,1,0.1168959590208041,75
29,0.4015155015965133,-31.26873935768314,0,1,0.12073462581717942,63
30,-1.5076377577621212,-30.308703822201814,0,1,0.12603665946228326,51
31,-0.9448744462462642,-29.391084154203206,0,1,0.12090762290965743,51
32,0.007140836656196248,-28.50022885144989,0,1,0.1251802159274231,62
33,1.7519610406785224,-27.610458560504938,0,1,0.12582165249619953,105
34,-2.0722875338377795,-26.88079653117159,0,1,0.13053333823076013,57
35,-0.8132761611279745,-26.156698743114823,0,1,0.12798240336272917,69
36,0.7776933786747071,-25.428742199282674,0,1,0.12938208387247843,62
37,1.0216689701393848,-24.73267874745578,0,1,0.12965921980802503,77
38,1.228339695246282,-24.067011607899314,0,1,0.1337289480991985,74
39,-0.05363481793099989,-23.466677188150104,0,1,0.13749675933693864,63
40,0.15619522877873981,-22.89050956822501,0,1,0.13882339645042927,70
41,2.3023471309230765,-22.29067964681672,0,1,0.1370925796947852,76
42,1.6175722171254319,-21.73467378951574,0,1,0.1366136596049778,75
