0.0,-0.14736909703929904
1.0,-227983.76486958453
2.0,-200628.89588429977
3.0,133258.18972290534
4.0,1749885.6339374247
5.0,2935910.7296981956
6.0,4040093.483925253
7.0,5692322.6812177
8.0,7440742.7246766575
9.0,9216249.85664587
10.0,11103966.993927091
